date,NO,NO2,NOXasNO2,wd,ws,temp,site,code
2018-01-12 21:00:00,1.26454,29.36167,31.30061,,,,Borehamwood Meadow Park,BDMP
2018-01-12 22:00:00,0.85357,21.65792,22.9667,,,,Borehamwood Meadow Park,BDMP
2018-01-12 23:00:00,0.6955,17.92714,18.99356,,,,Borehamwood Meadow Park,BDMP
2018-01-13 00:00:00,0.46387,16.86949,17.58075,,,,Borehamwood Meadow Park,BDMP
2018-01-13 01:00:00,0.37953,17.06345,17.64539,,,,Borehamwood Meadow Park,BDMP
2018-01-13 02:00:00,0.37953,15.80306,16.38501,,,,Borehamwood Meadow Park,BDMP
2018-01-13 03:00:00,0.41116,14.78504,15.41548,,,,Borehamwood Meadow Park,BDMP
2018-01-13 04:00:00,0.44279,16.19084,16.86977,,,,Borehamwood Meadow Park,BDMP
2018-01-13 05:00:00,0.63255,18.22673,19.19663,,,,Borehamwood Meadow Park,BDMP
2018-01-13 06:00:00,0.94883,22.0077,23.46255,,,,Borehamwood Meadow Park,BDMP
2018-01-13 07:00:00,1.58139,30.05439,32.47915,,,,Borehamwood Meadow Park,BDMP
2018-01-13 08:00:00,3.66881,35.43403,41.05946,,,,Borehamwood Meadow Park,BDMP
2018-01-13 09:00:00,9.67808,38.48447,53.32398,,,,Borehamwood Meadow Park,BDMP
2018-01-13 10:00:00,20.46313,41.28969,72.66604,,,,Borehamwood Meadow Park,BDMP
2018-01-13 11:00:00,18.81849,37.17017,66.02478,,,,Borehamwood Meadow Park,BDMP
2018-01-13 12:00:00,4.1116,27.09583,33.4002,,,,Borehamwood Meadow Park,BDMP
2018-01-13 13:00:00,3.89021,23.41176,29.37667,,,,Borehamwood Meadow Park,BDMP
2018-01-13 14:00:00,2.973,24.76965,29.32819,,,,Borehamwood Meadow Park,BDMP
2018-01-13 15:00:00,3.35254,29.27772,34.41821,,,,Borehamwood Meadow Park,BDMP
2018-01-13 16:00:00,2.02417,26.41841,29.52209,,,,Borehamwood Meadow Park,BDMP
2018-01-13 17:00:00,1.54976,24.52811,26.90437,,,,Borehamwood Meadow Park,BDMP
2018-01-13 18:00:00,1.61301,24.81893,27.29218,,,,Borehamwood Meadow Park,BDMP
2018-01-13 19:00:00,3.13114,34.22244,39.02346,,,,Borehamwood Meadow Park,BDMP
2018-01-13 20:00:00,4.23811,40.3298,46.82815,,,,Borehamwood Meadow Park,BDMP
2018-01-13 21:00:00,1.35999,24.91603,27.00132,,,,Borehamwood Meadow Park,BDMP
2018-01-13 22:00:00,1.04371,19.38992,20.99026,,,,Borehamwood Meadow Park,BDMP
2018-01-13 23:00:00,1.07534,23.46191,25.11075,,,,Borehamwood Meadow Park,BDMP
2018-01-14 00:00:00,0.8016,20.30479,21.53389,,,,Borehamwood Meadow Park,BDMP
2018-01-14 01:00:00,0.71722,22.63282,23.73254,,,,Borehamwood Meadow Park,BDMP
2018-01-14 02:00:00,0.69612,17.84753,18.9149,,,,Borehamwood Meadow Park,BDMP
2018-01-14 03:00:00,0.6012,16.82908,17.75091,,,,Borehamwood Meadow Park,BDMP
2018-01-14 04:00:00,0.44299,15.37418,16.05341,,,,Borehamwood Meadow Park,BDMP
2018-01-14 05:00:00,0.63284,16.29557,17.26591,,,,Borehamwood Meadow Park,BDMP
2018-01-14 06:00:00,0.72777,16.15002,17.26591,,,,Borehamwood Meadow Park,BDMP
2018-01-14 07:00:00,0.63284,17.41106,18.3814,,,,Borehamwood Meadow Park,BDMP
2018-01-14 08:00:00,0.79105,23.81294,25.02587,,,,Borehamwood Meadow Park,BDMP
2018-01-14 09:00:00,2.91106,33.41474,37.8783,,,,Borehamwood Meadow Park,BDMP
2018-01-14 10:00:00,4.3033,34.14148,40.73978,,,,Borehamwood Meadow Park,BDMP
2018-01-14 11:00:00,2.18329,22.35719,25.70486,,,,Borehamwood Meadow Park,BDMP
2018-01-14 12:00:00,2.40479,22.84207,26.52936,,,,Borehamwood Meadow Park,BDMP
2018-01-14 13:00:00,3.86031,26.76976,32.68883,,,,Borehamwood Meadow Park,BDMP
2018-01-14 14:00:00,3.89196,33.17171,39.13929,,,,Borehamwood Meadow Park,BDMP
2018-01-14 15:00:00,7.08779,45.34341,56.2112,,,,Borehamwood Meadow Park,BDMP
2018-01-14 16:00:00,6.61316,50.33914,60.47918,,,,Borehamwood Meadow Park,BDMP
2018-01-14 17:00:00,6.17018,48.01139,57.47219,,,,Borehamwood Meadow Park,BDMP
2018-01-14 18:00:00,6.70809,52.23058,62.51617,,,,Borehamwood Meadow Park,BDMP
2018-01-14 19:00:00,1.99344,33.46374,36.5203,,,,Borehamwood Meadow Park,BDMP
2018-01-14 20:00:00,1.67702,26.81945,29.39084,,,,Borehamwood Meadow Park,BDMP
2018-01-14 21:00:00,2.46807,37.82846,41.61278,,,,Borehamwood Meadow Park,BDMP
2018-01-14 22:00:00,2.37314,45.78247,49.42124,,,,Borehamwood Meadow Park,BDMP
2018-01-14 23:00:00,1.07583,27.88677,29.53634,,,,Borehamwood Meadow Park,BDMP
2018-01-15 00:00:00,0.63312,18.76197,19.73274,,,,Borehamwood Meadow Park,BDMP
2018-01-15 01:00:00,0.37987,15.9801,16.56256,,,,Borehamwood Meadow Park,BDMP
2018-01-15 02:00:00,0.56981,12.27607,13.14977,,,,Borehamwood Meadow Park,BDMP
2018-01-15 03:00:00,0.34822,9.12218,9.6561,,,,Borehamwood Meadow Park,BDMP
2018-01-15 04:00:00,0.44319,9.51032,10.18986,,,,Borehamwood Meadow Park,BDMP
2018-01-15 05:00:00,0.53815,9.55879,10.38395,,,,Borehamwood Meadow Park,BDMP
2018-01-15 06:00:00,0.98134,14.89612,16.40082,,,,Borehamwood Meadow Park,BDMP
2018-01-15 07:00:00,1.70943,19.45694,22.07803,,,,Borehamwood Meadow Park,BDMP
2018-01-15 08:00:00,2.43752,24.40594,28.14342,,,,Borehamwood Meadow Park,BDMP
2018-01-15 09:00:00,3.16561,33.23679,38.09066,,,,Borehamwood Meadow Park,BDMP
2018-01-15 10:00:00,3.73542,36.97279,42.70036,,,,Borehamwood Meadow Park,BDMP
2018-01-15 11:00:00,3.48218,31.10161,36.44087,,,,Borehamwood Meadow Park,BDMP
2018-01-15 12:00:00,2.97568,27.22001,31.78265,,,,Borehamwood Meadow Park,BDMP
2018-01-15 13:00:00,1.70943,12.51813,15.13922,,,,Borehamwood Meadow Park,BDMP
2018-01-15 14:00:00,1.42453,12.76088,14.94513,,,,Borehamwood Meadow Park,BDMP
2018-01-15 15:00:00,1.2979,15.42972,17.41981,,,,Borehamwood Meadow Park,BDMP
2018-01-15 16:00:00,0.94968,15.52694,16.9831,,,,Borehamwood Meadow Park,BDMP
2018-01-15 17:00:00,1.04465,13.92563,15.5274,,,,Borehamwood Meadow Park,BDMP
2018-01-15 18:00:00,1.20293,13.73146,15.57593,,,,Borehamwood Meadow Park,BDMP
2018-01-15 19:00:00,1.96268,24.01799,27.02739,,,,Borehamwood Meadow Park,BDMP
2018-01-15 20:00:00,1.45618,18.43807,20.67086,,,,Borehamwood Meadow Park,BDMP
2018-01-15 21:00:00,1.04465,14.75052,16.3523,,,,Borehamwood Meadow Park,BDMP
2018-01-15 22:00:00,0.41153,13.6348,14.2658,,,,Borehamwood Meadow Park,BDMP
2018-01-15 23:00:00,0.34822,11.74243,12.27635,,,,Borehamwood Meadow Park,BDMP
2018-01-16 00:00:00,0.29559,9.57972,10.03295,,,,Borehamwood Meadow Park,BDMP
2018-01-16 01:00:00,0.21114,8.80301,9.12675,,,,Borehamwood Meadow Park,BDMP
2018-01-16 02:00:00,0.12668,5.43716,5.6314,,,,Borehamwood Meadow Park,BDMP
2018-01-16 03:00:00,0.12668,4.17495,4.36919,,,,Borehamwood Meadow Park,BDMP
2018-01-16 04:00:00,0.03167,3.30115,3.34971,,,,Borehamwood Meadow Park,BDMP
2018-01-16 05:00:00,0.15835,5.19441,5.43721,,,,Borehamwood Meadow Park,BDMP
2018-01-16 06:00:00,0.41172,9.17511,9.8064,,,,Borehamwood Meadow Park,BDMP
2018-01-16 07:00:00,1.04512,17.42774,19.03024,,,,Borehamwood Meadow Park,BDMP
2018-01-16 08:00:00,1.45684,19.36942,21.60321,,,,Borehamwood Meadow Park,BDMP
2018-01-16 09:00:00,1.80521,15.04863,17.81658,,,,Borehamwood Meadow Park,BDMP
2018-01-16 10:00:00,1.77354,11.06783,13.78721,,,,Borehamwood Meadow Park,BDMP
2018-01-16 11:00:00,1.93189,9.32008,12.28227,,,,Borehamwood Meadow Park,BDMP
2018-01-16 12:00:00,1.42517,8.54356,10.72878,,,,Borehamwood Meadow Park,BDMP
2018-01-16 13:00:00,1.36183,9.0776,11.1657,,,,Borehamwood Meadow Park,BDMP
2018-01-16 14:00:00,1.1718,9.80588,11.60262,,,,Borehamwood Meadow Park,BDMP
2018-01-16 15:00:00,1.1718,13.10705,14.90379,,,,Borehamwood Meadow Park,BDMP
2018-01-16 16:00:00,1.80521,26.79689,29.56484,,,,Borehamwood Meadow Park,BDMP
2018-01-16 17:00:00,1.80521,26.06869,28.83664,,,,Borehamwood Meadow Park,BDMP
2018-01-16 18:00:00,1.58352,25.43768,27.86571,,,,Borehamwood Meadow Park,BDMP
2018-01-16 19:00:00,1.04512,16.40827,18.01076,,,,Borehamwood Meadow Park,BDMP
2018-01-16 20:00:00,0.57007,13.64132,14.51541,,,,Borehamwood Meadow Park,BDMP
2018-01-16 21:00:00,0.69675,12.13633,13.20466,,,,Borehamwood Meadow Park,BDMP
2018-01-16 22:00:00,0.41172,9.3693,10.00059,,,,Borehamwood Meadow Park,BDMP
2018-01-16 23:00:00,0.15835,6.21389,6.45669,,,,Borehamwood Meadow Park,BDMP
2018-01-17 00:00:00,0.04225,3.88558,3.95036,,,,Borehamwood Meadow Park,BDMP
2018-01-17 01:00:00,0.04225,5.69885,5.76363,,,,Borehamwood Meadow Park,BDMP
2018-01-17 02:00:00,0.0,2.33136,2.33136,,,,Borehamwood Meadow Park,BDMP
2018-01-17 03:00:00,0.03169,3.25417,3.30276,,,,Borehamwood Meadow Park,BDMP
2018-01-17 04:00:00,0.0,2.28279,2.28279,,,,Borehamwood Meadow Park,BDMP
2018-01-17 05:00:00,0.15842,3.49697,3.73988,,,,Borehamwood Meadow Park,BDMP
2018-01-17 06:00:00,0.38021,6.45965,7.04264,,,,Borehamwood Meadow Park,BDMP
2018-01-17 07:00:00,0.95054,9.85932,11.31679,,,,Borehamwood Meadow Park,BDMP
2018-01-17 08:00:00,1.61591,13.74466,16.22236,,,,Borehamwood Meadow Park,BDMP
2018-01-17 09:00:00,1.6476,11.21901,13.74529,,,,Borehamwood Meadow Park,BDMP
2018-01-17 10:00:00,1.61591,8.74196,11.21965,,,,Borehamwood Meadow Park,BDMP
2018-01-17 11:00:00,1.42581,6.8478,9.03401,,,,Borehamwood Meadow Park,BDMP
2018-01-17 12:00:00,1.55254,7.86772,10.24825,,,,Borehamwood Meadow Park,BDMP
2018-01-17 13:00:00,1.33075,7.91638,9.95684,,,,Borehamwood Meadow Park,BDMP
2018-01-17 14:00:00,1.29907,8.88779,10.87966,,,,Borehamwood Meadow Park,BDMP
2018-01-17 15:00:00,1.14065,10.68494,12.4339,,,,Borehamwood Meadow Park,BDMP
2018-01-17 16:00:00,1.29907,17.58181,19.57368,,,,Borehamwood Meadow Park,BDMP
2018-01-17 17:00:00,2.12287,28.75257,32.00758,,,,Borehamwood Meadow Park,BDMP
2018-01-17 18:00:00,2.91498,39.04908,43.51865,,,,Borehamwood Meadow Park,BDMP
2018-01-17 19:00:00,1.74265,26.0328,28.70483,,,,Borehamwood Meadow Park,BDMP
2018-01-17 20:00:00,1.01391,18.79617,20.3508,,,,Borehamwood Meadow Park,BDMP
2018-01-17 21:00:00,0.69706,16.41636,17.48517,,,,Borehamwood Meadow Park,BDMP
2018-01-17 22:00:00,0.72875,21.90475,23.02215,,,,Borehamwood Meadow Park,BDMP
2018-01-17 23:00:00,0.34853,11.02524,11.55964,,,,Borehamwood Meadow Park,BDMP
2018-01-18 00:00:00,0.16906,6.41426,6.67348,,,,Borehamwood Meadow Park,BDMP
2018-01-18 01:00:00,0.25359,5.31278,5.70162,,,,Borehamwood Meadow Park,BDMP
2018-01-18 02:00:00,0.0634,2.23527,2.33248,,,,Borehamwood Meadow Park,BDMP
2018-01-18 03:00:00,0.0,1.31202,1.31202,,,,Borehamwood Meadow Park,BDMP
2018-01-18 04:00:00,0.0,1.31202,1.31202,,,,Borehamwood Meadow Park,BDMP
2018-01-18 05:00:00,0.0951,2.08948,2.23529,,,,Borehamwood Meadow Park,BDMP
2018-01-18 06:00:00,0.19019,4.17896,4.47059,,,,Borehamwood Meadow Park,BDMP
2018-01-18 07:00:00,0.50718,7.96913,8.7468,,,,Borehamwood Meadow Park,BDMP
2018-01-18 08:00:00,1.20455,13.31416,15.16112,,,,Borehamwood Meadow Park,BDMP
2018-01-18 09:00:00,2.5676,15.93774,19.87467,,,,Borehamwood Meadow Park,BDMP
2018-01-18 10:00:00,1.80683,9.91242,12.68286,,,,Borehamwood Meadow Park,BDMP
2018-01-18 11:00:00,1.99702,9.37783,12.43989,,,,Borehamwood Meadow Park,BDMP
2018-01-18 12:00:00,1.93363,10.98143,13.94628,,,,Borehamwood Meadow Park,BDMP
2018-01-18 13:00:00,1.80683,12.48787,15.2583,,,,Borehamwood Meadow Park,BDMP
2018-01-18 14:00:00,0.72907,9.23248,10.35038,,,,Borehamwood Meadow Park,BDMP
2018-01-18 15:00:00,2.09212,26.04531,29.25318,,,,Borehamwood Meadow Park,BDMP
2018-01-18 16:00:00,1.71173,34.3063,36.93092,,,,Borehamwood Meadow Park,BDMP
2018-01-18 17:00:00,4.84991,45.62748,53.06391,,,,Borehamwood Meadow Park,BDMP
2018-01-18 18:00:00,1.61664,33.52884,36.00765,,,,Borehamwood Meadow Park,BDMP
2018-01-18 19:00:00,1.33135,24.05324,26.09461,,,,Borehamwood Meadow Park,BDMP
2018-01-18 20:00:00,0.47548,11.56505,12.29411,,,,Borehamwood Meadow Park,BDMP
2018-01-18 21:00:00,0.22189,12.48841,12.82864,,,,Borehamwood Meadow Park,BDMP
2018-01-18 22:00:00,0.44378,13.99473,14.67518,,,,Borehamwood Meadow Park,BDMP
2018-01-18 23:00:00,0.25359,14.6751,15.06393,,,,Borehamwood Meadow Park,BDMP
2018-01-19 00:00:00,0.16914,14.64979,14.90913,,,,Borehamwood Meadow Park,BDMP
2018-01-19 01:00:00,0.59198,18.60383,19.51151,,,,Borehamwood Meadow Park,BDMP
2018-01-19 02:00:00,0.7294,14.92512,16.04352,,,,Borehamwood Meadow Park,BDMP
2018-01-19 03:00:00,0.63426,14.39037,15.36288,,,,Borehamwood Meadow Park,BDMP
2018-01-19 04:00:00,0.57083,14.58485,15.46012,,,,Borehamwood Meadow Park,BDMP
2018-01-19 05:00:00,0.53912,12.59157,13.41822,,,,Borehamwood Meadow Park,BDMP
2018-01-19 06:00:00,1.80764,30.14184,32.91352,,,,Borehamwood Meadow Park,BDMP
2018-01-19 07:00:00,14.14399,62.76008,84.44724,,,,Borehamwood Meadow Park,BDMP
2018-01-19 08:00:00,40.56091,72.81609,135.00862,,,,Borehamwood Meadow Park,BDMP
2018-01-19 09:00:00,11.98751,42.53616,60.91675,,,,Borehamwood Meadow Park,BDMP
2018-01-19 10:00:00,7.13542,27.56361,38.50444,,,,Borehamwood Meadow Park,BDMP
2018-01-19 11:00:00,4.59838,18.18132,25.23208,,,,Borehamwood Meadow Park,BDMP
2018-01-19 12:00:00,3.39329,14.87573,20.0787,,,,Borehamwood Meadow Park,BDMP
2018-01-19 13:00:00,2.60047,13.85501,17.84234,,,,Borehamwood Meadow Park,BDMP
2018-01-19 14:00:00,1.99792,16.91804,19.98147,,,,Borehamwood Meadow Park,BDMP
2018-01-19 15:00:00,2.56875,24.40485,28.34355,,,,Borehamwood Meadow Park,BDMP
2018-01-19 16:00:00,1.42709,24.59965,26.78781,,,,Borehamwood Meadow Park,BDMP
2018-01-19 17:00:00,1.58565,24.50237,26.93366,,,,Borehamwood Meadow Park,BDMP
2018-01-19 18:00:00,2.09306,31.60026,34.80957,,,,Borehamwood Meadow Park,BDMP
2018-01-19 19:00:00,1.30023,28.92657,30.92023,,,,Borehamwood Meadow Park,BDMP
2018-01-19 20:00:00,0.76111,18.6686,19.83562,,,,Borehamwood Meadow Park,BDMP
2018-01-19 21:00:00,0.63426,19.30065,20.27317,,,,Borehamwood Meadow Park,BDMP
2018-01-19 22:00:00,0.53912,17.69633,18.52297,,,,Borehamwood Meadow Park,BDMP
2018-01-19 23:00:00,0.41227,15.1683,15.80043,,,,Borehamwood Meadow Park,BDMP
2018-01-20 00:00:00,0.29612,12.19238,12.64643,,,,Borehamwood Meadow Park,BDMP
2018-01-20 01:00:00,0.25382,12.77608,13.16526,,,,Borehamwood Meadow Park,BDMP
2018-01-20 02:00:00,0.41245,10.65209,11.28451,,,,Borehamwood Meadow Park,BDMP
2018-01-20 03:00:00,0.72973,19.01811,20.13701,,,,Borehamwood Meadow Park,BDMP
2018-01-20 04:00:00,0.47591,23.73626,24.46598,,,,Borehamwood Meadow Park,BDMP
2018-01-20 05:00:00,0.66627,22.17973,23.20133,,,,Borehamwood Meadow Park,BDMP
2018-01-20 06:00:00,1.49118,38.86309,41.14954,,,,Borehamwood Meadow Park,BDMP
2018-01-20 07:00:00,7.26553,62.88993,74.03025,,,,Borehamwood Meadow Park,BDMP
2018-01-20 08:00:00,16.68851,73.00482,98.59351,,,,Borehamwood Meadow Park,BDMP
2018-01-20 09:00:00,6.59926,48.93038,59.0491,,,,Borehamwood Meadow Park,BDMP
2018-01-20 10:00:00,4.50526,38.37597,45.28395,,,,Borehamwood Meadow Park,BDMP
2018-01-20 11:00:00,5.61572,37.35426,45.96491,,,,Borehamwood Meadow Park,BDMP
2018-01-20 12:00:00,3.9659,35.36041,41.44138,,,,Borehamwood Meadow Park,BDMP
2018-01-20 13:00:00,2.53818,34.97164,38.86345,,,,Borehamwood Meadow Park,BDMP
2018-01-20 14:00:00,1.93536,32.29657,35.26408,,,,Borehamwood Meadow Park,BDMP
2018-01-20 15:00:00,0.76145,21.88787,23.05541,,,,Borehamwood Meadow Park,BDMP
2018-01-20 16:00:00,0.41245,22.17979,22.81221,,,,Borehamwood Meadow Park,BDMP
2018-01-20 17:00:00,0.47591,18.33721,19.06693,,,,Borehamwood Meadow Park,BDMP
2018-01-20 18:00:00,0.28554,17.94813,18.38596,,,,Borehamwood Meadow Park,BDMP
2018-01-20 19:00:00,0.25382,18.82366,19.21285,,,,Borehamwood Meadow Park,BDMP
2018-01-20 20:00:00,0.19036,11.47902,11.77091,,,,Borehamwood Meadow Park,BDMP
2018-01-20 21:00:00,0.38073,16.44027,17.02404,,,,Borehamwood Meadow Park,BDMP
2018-01-20 22:00:00,0.57109,25.82776,26.70342,,,,Borehamwood Meadow Park,BDMP
2018-01-20 23:00:00,0.79318,30.98356,32.19976,,,,Borehamwood Meadow Park,BDMP
2018-01-21 00:00:00,0.67715,27.96517,29.00345,,,,Borehamwood Meadow Park,BDMP
2018-01-21 01:00:00,0.50786,22.57977,23.35848,,,,Borehamwood Meadow Park,BDMP
2018-01-21 02:00:00,0.50786,19.90328,20.68199,,,,Borehamwood Meadow Park,BDMP
2018-01-21 03:00:00,0.41264,17.66478,18.29748,,,,Borehamwood Meadow Park,BDMP
2018-01-21 04:00:00,0.5396,22.19046,23.01784,,,,Borehamwood Meadow Park,BDMP
2018-01-21 05:00:00,0.82528,22.04441,23.30982,,,,Borehamwood Meadow Park,BDMP
2018-01-21 06:00:00,1.46011,29.53848,31.77727,,,,Borehamwood Meadow Park,BDMP
2018-01-21 07:00:00,4.57077,40.73049,47.7389,,,,Borehamwood Meadow Park,BDMP
2018-01-21 08:00:00,15.64852,50.0718,74.06586,,,,Borehamwood Meadow Park,BDMP
2018-01-21 09:00:00,23.45691,51.82221,87.78897,,,,Borehamwood Meadow Park,BDMP
2018-01-21 10:00:00,12.82353,45.59529,65.25776,,,,Borehamwood Meadow Park,BDMP
2018-01-21 11:00:00,3.71375,38.49213,44.18647,,,,Borehamwood Meadow Park,BDMP
2018-01-21 12:00:00,2.98369,37.47034,42.04527,,,,Borehamwood Meadow Park,BDMP
2018-01-21 13:00:00,4.50728,39.75724,46.6683,,,,Borehamwood Meadow Park,BDMP
2018-01-21 14:00:00,4.69773,44.91553,52.11862,,,,Borehamwood Meadow Park,BDMP
2018-01-21 15:00:00,5.55475,53.38282,61.89998,,,,Borehamwood Meadow Park,BDMP
2018-01-21 16:00:00,3.07892,54.89186,59.6128,,,,Borehamwood Meadow Park,BDMP
2018-01-21 17:00:00,4.88818,64.86753,72.36264,,,,Borehamwood Meadow Park,BDMP
2018-01-21 18:00:00,10.09377,67.93235,83.40925,,,,Borehamwood Meadow Park,BDMP
2018-01-21 19:00:00,20.34625,70.50959,101.70673,,,,Borehamwood Meadow Park,BDMP
2018-01-21 20:00:00,10.22074,56.15576,71.82734,,,,Borehamwood Meadow Park,BDMP
2018-01-21 21:00:00,1.01573,30.65782,32.21524,,,,Borehamwood Meadow Park,BDMP
2018-01-21 22:00:00,0.57135,18.3947,19.27075,,,,Borehamwood Meadow Park,BDMP
2018-01-21 23:00:00,0.31741,9.14868,9.63537,,,,Borehamwood Meadow Park,BDMP
2018-01-22 00:00:00,0.2117,7.85479,8.1794,,,,Borehamwood Meadow Park,BDMP
2018-01-22 01:00:00,0.25405,10.12684,10.51637,,,,Borehamwood Meadow Park,BDMP
2018-01-22 02:00:00,0.12702,6.37797,6.57273,,,,Borehamwood Meadow Park,BDMP
2018-01-22 03:00:00,0.12702,6.81615,7.01091,,,,Borehamwood Meadow Park,BDMP
2018-01-22 04:00:00,0.41282,13.43753,14.07052,,,,Borehamwood Meadow Park,BDMP
2018-01-22 05:00:00,11.17798,11.48857,28.6279,,,,Borehamwood Meadow Park,BDMP
2018-01-22 06:00:00,62.14577,40.06074,135.34959,,,,Borehamwood Meadow Park,BDMP
2018-01-22 07:00:00,33.8515,49.5586,101.46351,,,,Borehamwood Meadow Park,BDMP
2018-01-22 08:00:00,15.62377,56.96152,80.91763,,,,Borehamwood Meadow Park,BDMP
2018-01-22 09:00:00,11.24149,49.17222,66.40894,,,,Borehamwood Meadow Park,BDMP
2018-01-22 10:00:00,10.41585,32.91091,48.88165,,,,Borehamwood Meadow Park,BDMP
2018-01-22 11:00:00,9.74898,24.29342,39.24165,,,,Borehamwood Meadow Park,BDMP
2018-01-22 12:00:00,26.13488,25.36227,65.4352,,,,Borehamwood Meadow Park,BDMP
2018-01-22 13:00:00,6.57342,16.26052,26.33961,,,,Borehamwood Meadow Park,BDMP
2018-01-22 14:00:00,0.92091,9.63988,11.05193,,,,Borehamwood Meadow Park,BDMP
2018-01-22 15:00:00,1.49251,16.40728,18.69577,,,,Borehamwood Meadow Park,BDMP
2018-01-22 16:00:00,0.69862,16.21264,17.28385,,,,Borehamwood Meadow Park,BDMP
2018-01-22 17:00:00,2.31816,32.57122,36.12568,,,,Borehamwood Meadow Park,BDMP
2018-01-22 18:00:00,2.34992,31.98697,35.59013,,,,Borehamwood Meadow Park,BDMP
2018-01-22 19:00:00,1.93709,36.27148,39.24165,,,,Borehamwood Meadow Park,BDMP
2018-01-22 20:00:00,1.81007,37.39129,40.16669,,,,Borehamwood Meadow Park,BDMP
2018-01-22 21:00:00,3.01679,53.60386,58.22954,,,,Borehamwood Meadow Park,BDMP
2018-01-22 22:00:00,2.76274,53.94471,58.18085,,,,Borehamwood Meadow Park,BDMP
2018-01-22 23:00:00,0.8574,41.28638,42.60104,,,,Borehamwood Meadow Park,BDMP
2018-01-23 00:00:00,0.4236,25.52416,26.17367,,,,Borehamwood Meadow Park,BDMP
2018-01-23 01:00:00,0.25416,15.52233,15.91203,,,,Borehamwood Meadow Park,BDMP
2018-01-23 02:00:00,0.41301,12.08012,12.71339,,,,Borehamwood Meadow Park,BDMP
2018-01-23 03:00:00,0.22239,9.49849,9.83948,,,,Borehamwood Meadow Park,BDMP
2018-01-23 04:00:00,0.22239,9.15752,9.49851,,,,Borehamwood Meadow Park,BDMP
2018-01-23 05:00:00,0.38124,13.68756,14.27212,,,,Borehamwood Meadow Park,BDMP
2018-01-23 06:00:00,0.76248,20.21471,21.38382,,,,Borehamwood Meadow Park,BDMP
2018-01-23 07:00:00,1.93796,29.07988,32.05138,,,,Borehamwood Meadow Park,BDMP
2018-01-23 08:00:00,2.73221,29.46949,33.65882,,,,Borehamwood Meadow Park,BDMP
2018-01-23 09:00:00,3.14521,26.59555,31.41814,,,,Borehamwood Meadow Park,BDMP
2018-01-23 10:00:00,3.81238,29.4694,35.31497,,,,Borehamwood Meadow Park,BDMP
2018-01-23 11:00:00,5.75034,36.62964,45.44671,,,,Borehamwood Meadow Park,BDMP
2018-01-23 12:00:00,4.9561,28.93348,36.53272,,,,Borehamwood Meadow Park,BDMP
2018-01-23 13:00:00,3.27229,20.31191,25.32936,,,,Borehamwood Meadow Park,BDMP
2018-01-23 14:00:00,2.70044,22.35779,26.4984,,,,Borehamwood Meadow Park,BDMP
2018-01-23 15:00:00,3.33583,22.16289,27.27777,,,,Borehamwood Meadow Park,BDMP
2018-01-23 16:00:00,2.73221,31.32048,35.50981,,,,Borehamwood Meadow Park,BDMP
2018-01-23 17:00:00,2.3192,29.61566,33.17171,,,,Borehamwood Meadow Park,BDMP
2018-01-23 18:00:00,1.84265,19.48396,22.30932,,,,Borehamwood Meadow Park,BDMP
2018-01-23 19:00:00,0.92133,12.85944,14.27212,,,,Borehamwood Meadow Park,BDMP
2018-01-23 20:00:00,1.14371,14.56428,16.31795,,,,Borehamwood Meadow Park,BDMP
2018-01-23 21:00:00,1.30256,18.46109,20.45833,,,,Borehamwood Meadow Park,BDMP
2018-01-23 22:00:00,0.92133,25.52412,26.9368,,,,Borehamwood Meadow Park,BDMP
2018-01-23 23:00:00,0.50832,17.77921,18.55863,,,,Borehamwood Meadow Park,BDMP
2018-01-24 00:00:00,0.12714,6.95267,7.14761,,,,Borehamwood Meadow Park,BDMP
2018-01-24 01:00:00,0.12714,7.4725,7.66743,,,,Borehamwood Meadow Park,BDMP
2018-01-24 02:00:00,0.15892,6.33537,6.57905,,,,Borehamwood Meadow Park,BDMP
2018-01-24 03:00:00,0.12714,4.53223,4.72717,,,,Borehamwood Meadow Park,BDMP
2018-01-24 04:00:00,0.12714,3.60629,3.80123,,,,Borehamwood Meadow Park,BDMP
2018-01-24 05:00:00,0.22249,5.2145,5.55564,,,,Borehamwood Meadow Park,BDMP
2018-01-24 06:00:00,0.54033,9.55178,10.38028,,,,Borehamwood Meadow Park,BDMP
2018-01-24 07:00:00,1.27136,15.05866,17.00806,,,,Borehamwood Meadow Park,BDMP
2018-01-24 08:00:00,1.84348,17.78773,20.61435,,,,Borehamwood Meadow Park,BDMP
2018-01-24 09:00:00,1.84348,16.03332,18.85994,,,,Borehamwood Meadow Park,BDMP
2018-01-24 10:00:00,1.49385,14.96119,17.25173,,,,Borehamwood Meadow Park,BDMP
2018-01-24 11:00:00,1.3985,13.84032,15.98465,,,,Borehamwood Meadow Park,BDMP
2018-01-24 12:00:00,0.98531,13.98653,15.49732,,,,Borehamwood Meadow Park,BDMP
2018-01-24 13:00:00,1.20779,17.83649,19.68841,,,,Borehamwood Meadow Park,BDMP
2018-01-24 14:00:00,0.7946,12.13466,13.35303,,,,Borehamwood Meadow Park,BDMP
2018-01-24 15:00:00,1.65277,16.91053,19.44474,,,,Borehamwood Meadow Park,BDMP
2018-01-24 16:00:00,1.97061,37.135,40.15656,,,,Borehamwood Meadow Park,BDMP
2018-01-24 17:00:00,2.16132,35.96539,39.27936,,,,Borehamwood Meadow Park,BDMP
