date,O3,NO,NO2,NOXasNO2,wd,ws,temp,site,code
2018-01-11 18:00:00,19.00904,0.33688,11.46878,11.98532,13.2,3.6,4.8,High Muffles,HM
2018-01-11 19:00:00,18.6598,0.27563,9.21263,9.63526,19.8,3.8,4.8,High Muffles,HM
2018-01-11 20:00:00,19.90711,0.39813,7.23875,7.84921,24.8,3.9,4.7,High Muffles,HM
2018-01-11 21:00:00,20.15657,0.18375,6.95644,7.23819,30.2,3.8,4.6,High Muffles,HM
2018-01-11 22:00:00,18.85937,0.45938,7.56784,8.27222,41.0,3.5,4.3,High Muffles,HM
2018-01-11 23:00:00,22.20216,0.42876,8.31982,8.97724,51.7,2.9,4.0,High Muffles,HM
2018-01-12 00:00:00,20.42266,0.40839,6.3928,7.01898,2.1,2.1,2.7,High Muffles,HM
2018-01-12 01:00:00,21.22094,0.57174,4.70092,5.57758,17.7,1.7,2.6,High Muffles,HM
2018-01-12 02:00:00,16.31485,0.30629,4.46558,4.93522,6.5,1.3,2.1,High Muffles,HM
2018-01-12 03:00:00,18.90926,0.49007,4.1368,4.88822,346.1,1.2,2.0,High Muffles,HM
2018-01-12 04:00:00,24.49722,0.36755,3.52562,4.08918,352.5,1.1,2.1,High Muffles,HM
2018-01-12 05:00:00,27.79012,0.36755,3.80763,4.3712,15.7,0.8,2.0,High Muffles,HM
2018-01-12 06:00:00,30.634,0.42881,4.32473,4.98223,90.2,1.0,1.7,High Muffles,HM
2018-01-12 07:00:00,33.32819,0.58195,4.74794,5.64025,139.2,2.2,2.1,High Muffles,HM
2018-01-12 08:00:00,33.77722,0.5207,6.53394,7.33233,171.5,2.3,1.9,High Muffles,HM
2018-01-12 09:00:00,33.47787,0.55132,6.53398,7.37933,164.3,1.8,1.8,High Muffles,HM
2018-01-12 10:00:00,45.15271,0.58195,7.94408,8.8364,151.5,2.2,2.0,High Muffles,HM
2018-01-12 11:00:00,47.99659,1.62335,19.27289,21.76198,153.7,2.3,2.2,High Muffles,HM
2018-01-12 12:00:00,34.02669,0.91888,13.81977,15.22869,171.8,3.4,2.5,High Muffles,HM
2018-01-12 13:00:00,48.04648,0.45944,8.97798,9.68244,168.4,3.2,2.5,High Muffles,HM
2018-01-12 14:00:00,54.48261,0.39818,11.09299,11.70353,162.0,3.6,2.5,High Muffles,HM
2018-01-12 15:00:00,51.68863,0.42881,15.08821,15.74571,174.2,5.0,2.8,High Muffles,HM
2018-01-12 16:00:00,46.79917,0.33692,10.10587,10.62248,167.5,5.0,2.9,High Muffles,HM
2018-01-12 17:00:00,51.73852,0.33692,6.53371,7.05032,166.6,5.5,2.9,High Muffles,HM
2018-01-12 18:00:00,50.99014,0.21441,11.8918,12.22055,163.2,5.2,3.0,High Muffles,HM
2018-01-12 19:00:00,44.75357,0.24503,14.28895,14.66466,164.3,5.9,2.9,High Muffles,HM
2018-01-12 20:00:00,46.69938,0.30629,11.5159,11.98554,170.9,6.3,2.4,High Muffles,HM
2018-01-12 21:00:00,49.09422,0.33692,9.02483,9.54143,166.8,6.4,2.2,High Muffles,HM
2018-01-12 22:00:00,48.74497,0.21441,12.03281,12.36156,169.4,6.6,2.3,High Muffles,HM
2018-01-12 23:00:00,42.50841,0.42881,13.16113,13.81862,171.8,6.9,2.2,High Muffles,HM
2018-01-13 00:00:00,41.31099,0.49012,12.47199,13.22351,159.3,4.0,2.6,High Muffles,HM
2018-01-13 01:00:00,39.64791,0.24506,12.65974,13.03549,158.7,4.8,2.4,High Muffles,HM
2018-01-13 02:00:00,35.52346,0.42886,12.17424,12.83181,163.8,5.2,2.4,High Muffles,HM
2018-01-13 03:00:00,35.02454,0.30633,11.70408,12.17377,168.3,5.6,2.3,High Muffles,HM
2018-01-13 04:00:00,35.67314,0.33696,11.14008,11.65674,168.2,5.9,2.3,High Muffles,HM
2018-01-13 05:00:00,38.46712,0.24506,9.87089,10.24665,162.6,6.9,2.2,High Muffles,HM
2018-01-13 06:00:00,42.75787,0.33696,8.93094,9.4476,166.3,6.7,2.2,High Muffles,HM
2018-01-13 07:00:00,46.79917,0.30633,10.81102,11.28072,163.9,6.4,1.7,High Muffles,HM
2018-01-13 08:00:00,37.41938,0.36759,11.84515,12.40879,163.0,6.5,1.7,High Muffles,HM
2018-01-13 09:00:00,34.17636,0.67392,13.49059,14.52392,161.5,6.6,1.8,High Muffles,HM
2018-01-13 10:00:00,35.82282,0.42886,11.79822,12.45579,167.2,7.0,2.3,High Muffles,HM
2018-01-13 11:00:00,41.31099,0.58202,11.75138,12.6438,170.9,7.0,2.2,High Muffles,HM
2018-01-13 12:00:00,40.26325,0.67392,11.65748,12.69081,169.8,6.8,2.1,High Muffles,HM
2018-01-13 13:00:00,41.61035,0.58202,12.40942,13.30184,171.7,6.7,1.9,High Muffles,HM
2018-01-13 14:00:00,38.16776,0.39823,12.87925,13.48986,171.9,7.2,2.3,High Muffles,HM
2018-01-13 15:00:00,37.41938,0.42886,13.20831,13.86588,170.6,6.8,2.3,High Muffles,HM
2018-01-13 16:00:00,36.32174,0.36759,14.57133,15.13496,172.1,6.5,2.4,High Muffles,HM
2018-01-13 17:00:00,36.27185,0.27569,16.96838,17.3911,170.5,6.3,2.5,High Muffles,HM
2018-01-13 18:00:00,31.9312,0.24506,16.45131,16.82707,166.1,6.4,2.3,High Muffles,HM
2018-01-13 19:00:00,33.17851,0.24506,15.65226,16.02802,165.8,6.3,2.4,High Muffles,HM
2018-01-13 20:00:00,33.57765,0.30633,17.53245,18.00214,171.4,6.3,2.5,High Muffles,HM
2018-01-13 21:00:00,28.08948,0.30633,14.80627,15.27597,170.5,6.2,2.3,High Muffles,HM
2018-01-13 22:00:00,34.77507,0.30633,13.86621,14.33591,169.7,5.7,2.3,High Muffles,HM
2018-01-13 23:00:00,33.52776,0.27569,14.43022,14.85294,169.7,5.8,2.3,High Muffles,HM
2018-01-14 00:00:00,29.86898,0.36764,14.91623,15.47993,187.6,3.9,1.8,High Muffles,HM
2018-01-14 01:00:00,31.9312,0.28594,14.10142,14.53986,182.0,3.3,1.1,High Muffles,HM
2018-01-14 02:00:00,32.52991,0.337,12.69136,13.20808,184.0,2.7,0.4,High Muffles,HM
2018-01-14 03:00:00,34.92475,0.39827,10.99928,11.60995,170.3,3.1,0.4,High Muffles,HM
2018-01-14 04:00:00,39.51486,0.45955,9.26019,9.96482,174.9,3.3,0.5,High Muffles,HM
2018-01-14 05:00:00,42.05938,0.30636,9.40106,9.87081,179.2,3.3,0.5,High Muffles,HM
2018-01-14 06:00:00,43.05723,0.36764,9.68314,10.24684,179.6,3.8,0.6,High Muffles,HM
2018-01-14 07:00:00,42.65809,0.21446,10.43506,10.76388,185.7,4.1,0.6,High Muffles,HM
2018-01-14 08:00:00,39.66454,0.30636,10.95219,11.42194,196.3,4.8,0.6,High Muffles,HM
2018-01-14 09:00:00,35.57335,0.58209,10.67042,11.56295,196.1,5.4,1.1,High Muffles,HM
2018-01-14 10:00:00,36.17206,0.61273,10.90547,11.84497,197.6,5.1,0.9,High Muffles,HM
2018-01-14 11:00:00,35.97249,0.58209,11.98653,12.87905,196.9,5.2,0.5,High Muffles,HM
2018-01-14 12:00:00,37.21981,0.55145,11.28144,12.12699,193.3,5.1,0.7,High Muffles,HM
2018-01-14 13:00:00,41.95959,0.39827,10.38823,10.9989,193.2,5.4,0.8,High Muffles,HM
2018-01-14 14:00:00,46.40003,0.30636,11.37522,11.84497,196.5,5.5,0.4,High Muffles,HM
2018-01-14 15:00:00,43.75572,0.30636,14.19545,14.6652,194.2,6.0,-0.1,High Muffles,HM
2018-01-14 16:00:00,37.61895,0.39827,18.84892,19.45959,196.9,6.1,-0.4,High Muffles,HM
2018-01-14 17:00:00,32.13077,0.30636,15.65257,16.12232,197.0,6.3,-0.7,High Muffles,HM
2018-01-14 18:00:00,36.22196,0.24509,15.88753,16.26333,202.4,6.4,-0.9,High Muffles,HM
2018-01-14 19:00:00,33.42798,0.18382,18.14366,18.42551,202.6,7.1,-0.6,High Muffles,HM
2018-01-14 20:00:00,30.43443,0.337,19.41291,19.92963,205.5,8.0,-0.2,High Muffles,HM
2018-01-14 21:00:00,27.09163,0.30636,18.28479,18.75454,207.0,8.8,0.3,High Muffles,HM
2018-01-14 22:00:00,29.03744,0.36764,16.63971,17.20341,208.3,9.5,1.0,High Muffles,HM
2018-01-14 23:00:00,30.43443,0.337,13.91346,14.43018,205.5,9.9,1.8,High Muffles,HM
2018-01-15 00:00:00,33.19514,0.20427,12.34673,12.65994,212.1,11.4,3.3,High Muffles,HM
2018-01-15 01:00:00,35.25737,0.28597,11.15601,11.5945,215.2,12.4,3.9,High Muffles,HM
2018-01-15 02:00:00,40.41293,0.1532,9.02503,9.25993,215.9,12.6,4.7,High Muffles,HM
2018-01-15 03:00:00,46.25035,0.24512,7.19191,7.56776,214.1,11.7,5.4,High Muffles,HM
2018-01-15 04:00:00,50.49121,0.36768,6.58095,7.14472,220.6,10.3,5.8,High Muffles,HM
2018-01-15 05:00:00,53.68433,0.33704,6.67494,7.19172,226.1,8.9,6.3,High Muffles,HM
2018-01-15 06:00:00,55.58025,0.24512,7.0509,7.42674,228.3,7.2,6.4,High Muffles,HM
2018-01-15 07:00:00,53.83401,0.36768,8.64916,9.21292,231.6,7.5,6.5,High Muffles,HM
2018-01-15 08:00:00,52.5867,0.4596,12.3156,13.02031,243.4,6.8,6.4,High Muffles,HM
2018-01-15 09:00:00,46.69938,0.67408,14.57199,15.60557,262.9,5.8,6.6,High Muffles,HM
2018-01-15 10:00:00,48.09637,0.94984,12.36299,13.81939,280.7,5.7,6.7,High Muffles,HM
2018-01-15 11:00:00,49.94239,0.82728,11.56381,12.83229,282.4,6.0,6.5,High Muffles,HM
2018-01-15 12:00:00,53.53465,0.39832,6.67499,7.28573,276.7,5.8,6.4,High Muffles,HM
2018-01-15 13:00:00,59.47186,0.42896,6.06395,6.72167,267.3,5.6,5.5,High Muffles,HM
2018-01-15 14:00:00,56.97724,0.42896,6.25197,6.90969,273.3,5.8,4.9,High Muffles,HM
2018-01-15 15:00:00,54.08347,0.55152,6.6281,7.47375,261.2,4.9,3.8,High Muffles,HM
2018-01-15 16:00:00,51.98799,0.27576,5.26475,5.68757,258.1,4.3,2.8,High Muffles,HM
2018-01-15 17:00:00,58.32433,0.3064,4.46569,4.9355,272.3,6.2,2.5,High Muffles,HM
2018-01-15 18:00:00,63.2138,0.3064,3.99564,4.46545,273.8,9.9,2.9,High Muffles,HM
2018-01-15 19:00:00,70.89724,0.39832,3.47866,4.08941,271.3,9.6,2.7,High Muffles,HM
2018-01-15 20:00:00,76.43531,0.27576,2.72649,3.14932,267.7,7.7,3.0,High Muffles,HM
2018-01-15 21:00:00,73.49165,0.36768,2.67956,3.24333,272.7,6.9,2.3,High Muffles,HM
2018-01-15 22:00:00,70.09896,0.21448,2.11538,2.44425,264.5,6.3,2.1,High Muffles,HM
2018-01-15 23:00:00,69.00133,0.3064,2.35048,2.82028,252.9,5.6,1.0,High Muffles,HM
2018-01-16 00:00:00,69.51688,0.40858,2.38188,3.00836,275.7,6.5,1.4,High Muffles,HM
2018-01-16 01:00:00,70.7143,0.36772,1.94313,2.50696,276.7,7.5,1.8,High Muffles,HM
2018-01-16 02:00:00,71.69552,0.36772,1.78645,2.35028,279.9,6.8,1.2,High Muffles,HM
2018-01-16 03:00:00,69.60004,0.24515,1.83337,2.20926,283.7,8.0,1.1,High Muffles,HM
2018-01-16 04:00:00,69.25079,0.2145,1.64533,1.97423,276.4,8.5,0.9,High Muffles,HM
2018-01-16 05:00:00,70.59789,0.24515,1.50433,1.88022,277.4,8.0,0.9,High Muffles,HM
2018-01-16 06:00:00,71.39617,0.24515,1.55134,1.92723,282.8,6.9,1.0,High Muffles,HM
2018-01-16 07:00:00,72.29423,0.27579,1.69238,2.11525,271.3,6.6,0.4,High Muffles,HM
2018-01-16 08:00:00,73.8409,0.27579,1.64537,2.06825,265.7,7.3,0.6,High Muffles,HM
2018-01-16 09:00:00,72.69337,0.30644,2.30347,2.77333,263.7,6.9,0.9,High Muffles,HM
2018-01-16 10:00:00,72.69337,0.4903,2.06856,2.82034,257.4,7.5,1.1,High Muffles,HM
2018-01-16 11:00:00,74.09036,0.39837,2.20952,2.82034,261.1,7.1,1.7,High Muffles,HM
2018-01-16 12:00:00,74.24004,0.42901,2.25654,2.91435,266.3,7.4,1.5,High Muffles,HM
2018-01-16 13:00:00,75.73682,0.30644,2.35047,2.82034,268.0,7.5,1.6,High Muffles,HM
2018-01-16 14:00:00,74.58929,0.2145,2.30341,2.63231,265.7,7.1,1.3,High Muffles,HM
2018-01-16 15:00:00,75.23789,0.2145,1.97437,2.30327,263.7,7.3,0.6,High Muffles,HM
2018-01-16 16:00:00,73.39187,0.18386,2.91446,3.19638,255.4,7.1,0.2,High Muffles,HM
2018-01-16 17:00:00,69.2009,0.2145,3.47855,3.80745,260.3,7.8,-0.1,High Muffles,HM
2018-01-16 18:00:00,67.70412,0.27579,2.77351,3.19638,257.9,7.2,-0.4,High Muffles,HM
2018-01-16 19:00:00,70.94714,0.24515,1.69236,2.06825,267.3,8.6,-0.5,High Muffles,HM
2018-01-16 20:00:00,71.49595,0.18386,1.83334,2.11525,272.9,7.7,-0.8,High Muffles,HM
2018-01-16 21:00:00,71.94499,0.12257,1.50426,1.6922,282.6,7.0,-1.1,High Muffles,HM
2018-01-16 22:00:00,74.04047,0.27579,1.26933,1.6922,280.7,7.2,-1.1,High Muffles,HM
2018-01-16 23:00:00,72.64348,0.24515,1.2223,1.59819,284.0,8.5,-0.6,High Muffles,HM
2018-01-17 00:00:00,75.03832,0.28604,1.31632,1.75491,281.5,7.2,-1.1,High Muffles,HM
2018-01-17 01:00:00,74.77223,0.24518,1.00293,1.37886,269.6,8.1,-0.7,High Muffles,HM
2018-01-17 02:00:00,77.08391,0.15324,0.75218,0.98714,280.0,7.5,-0.3,High Muffles,HM
2018-01-17 03:00:00,74.38972,0.18388,0.7992,1.08115,282.6,8.2,-0.4,High Muffles,HM
2018-01-17 04:00:00,72.29423,0.27582,0.89326,1.31618,290.7,10.3,0.3,High Muffles,HM
2018-01-17 05:00:00,71.04692,0.21453,1.03425,1.36319,295.1,10.1,1.0,High Muffles,HM
2018-01-17 06:00:00,74.98843,0.18388,1.12825,1.41019,298.3,10.0,1.4,High Muffles,HM
2018-01-17 07:00:00,76.23574,0.24518,1.36331,1.73924,294.6,9.2,1.0,High Muffles,HM
2018-01-17 08:00:00,76.88434,0.24518,1.64535,2.02128,292.5,8.3,0.6,High Muffles,HM
2018-01-17 09:00:00,76.98413,0.42906,1.64544,2.30332,290.6,9.5,1.4,High Muffles,HM
2018-01-17 10:00:00,76.03617,0.27582,1.69237,2.11529,290.0,9.8,2.4,High Muffles,HM
2018-01-17 11:00:00,72.04477,0.61294,1.88056,2.82039,286.3,9.1,3.1,High Muffles,HM
2018-01-17 12:00:00,70.69767,0.49035,2.02152,2.77338,281.6,9.7,2.9,High Muffles,HM
2018-01-17 13:00:00,71.24649,0.5823,2.35061,3.24345,282.9,9.6,2.3,High Muffles,HM
2018-01-17 14:00:00,71.24649,0.42906,2.39754,3.05542,283.4,8.8,2.4,High Muffles,HM
2018-01-17 15:00:00,70.89724,0.33712,2.20947,2.72637,280.6,9.6,2.1,High Muffles,HM
2018-01-17 16:00:00,70.14886,0.21453,3.10253,3.43147,284.5,7.9,2.4,High Muffles,HM
2018-01-17 17:00:00,68.05337,0.21453,2.91451,3.24345,274.9,6.7,2.3,High Muffles,HM
2018-01-17 18:00:00,67.75402,0.30647,3.24359,3.71351,253.0,4.9,1.4,High Muffles,HM
2018-01-17 19:00:00,63.46326,0.21453,3.19654,3.52548,238.1,4.9,0.7,High Muffles,HM
2018-01-17 20:00:00,61.8667,0.24518,8.74332,9.11925,231.9,4.4,0.6,High Muffles,HM
2018-01-17 21:00:00,53.68433,0.21453,9.68343,10.01237,208.6,5.3,1.1,High Muffles,HM
2018-01-17 22:00:00,55.72992,0.30647,8.3673,8.83721,197.8,6.0,1.6,High Muffles,HM
2018-01-17 23:00:00,54.33293,0.24518,5.12382,5.49976,187.5,6.3,0.5,High Muffles,HM
2018-01-18 00:00:00,57.54268,0.32694,5.13958,5.64088,136.8,5.1,0.2,High Muffles,HM
2018-01-18 01:00:00,58.67358,0.1226,4.57542,4.76341,98.5,6.6,0.0,High Muffles,HM
2018-01-18 02:00:00,60.32003,0.24521,4.37176,4.74774,61.8,7.6,0.0,High Muffles,HM
2018-01-18 03:00:00,63.16391,0.27586,3.33761,3.76059,22.8,8.6,0.2,High Muffles,HM
2018-01-18 04:00:00,68.40262,0.15325,1.64531,1.88029,359.3,9.0,1.3,High Muffles,HM
2018-01-18 05:00:00,75.48735,0.1839,3.05554,3.33752,341.4,8.7,1.8,High Muffles,HM
2018-01-18 06:00:00,73.14241,0.24521,4.23074,4.60672,323.0,7.8,1.0,High Muffles,HM
2018-01-18 07:00:00,72.24434,0.27586,1.36331,1.78628,312.2,6.4,0.7,High Muffles,HM
2018-01-18 08:00:00,75.188,0.27586,1.78637,2.20934,298.6,5.3,0.3,High Muffles,HM
2018-01-18 09:00:00,75.53725,0.30651,1.59835,2.06832,277.7,5.8,1.0,High Muffles,HM
2018-01-18 10:00:00,75.93639,0.52106,1.73945,2.53839,273.1,5.8,1.7,High Muffles,HM
2018-01-18 11:00:00,72.59359,0.61301,1.83349,2.77343,272.0,6.0,2.3,High Muffles,HM
2018-01-18 12:00:00,72.09466,0.49041,2.02148,2.77343,285.0,6.0,2.8,High Muffles,HM
2018-01-18 13:00:00,73.39187,0.42911,2.16248,2.82044,290.1,5.7,2.9,High Muffles,HM
2018-01-18 14:00:00,70.74757,0.39846,3.6667,4.27767,287.8,5.0,2.1,High Muffles,HM
2018-01-18 15:00:00,65.05982,0.36781,4.70085,5.26482,292.3,4.6,1.2,High Muffles,HM
2018-01-18 16:00:00,63.46326,0.30651,4.74784,5.21781,282.7,5.0,0.7,High Muffles,HM
2018-01-18 17:00:00,61.81681,0.36781,3.61969,4.18365,297.3,5.7,0.8,High Muffles,HM
2018-01-18 18:00:00,66.25724,0.1839,2.96152,3.2435,296.0,6.2,1.2,High Muffles,HM
2018-01-18 19:00:00,67.45466,0.24521,2.86753,3.2435,290.8,5.9,0.7,High Muffles,HM
2018-01-18 20:00:00,68.5523,0.1839,2.30342,2.5854,286.9,5.6,0.3,High Muffles,HM
2018-01-18 21:00:00,70.69767,0.24521,1.55132,1.9273,280.1,5.6,0.2,High Muffles,HM
2018-01-18 22:00:00,73.44176,0.30651,1.50434,1.97431,278.2,6.0,0.5,High Muffles,HM
2018-01-18 23:00:00,73.54155,0.21455,1.59832,1.9273,271.4,5.7,0.1,High Muffles,HM
2018-01-19 00:00:00,73.30871,0.24523,1.56698,1.943,284.6,4.5,-2.1,High Muffles,HM
2018-01-19 01:00:00,70.51473,0.24523,1.2536,1.62962,275.5,4.8,-1.8,High Muffles,HM
2018-01-19 02:00:00,65.10971,0.27589,1.4103,1.83332,284.2,5.3,-1.3,High Muffles,HM
2018-01-19 03:00:00,65.75832,0.27589,1.22226,1.64529,283.1,4.7,-1.1,High Muffles,HM
2018-01-19 04:00:00,66.75617,0.30654,1.08125,1.55127,275.9,4.5,-1.3,High Muffles,HM
2018-01-19 05:00:00,69.15101,0.24523,1.08123,1.45725,273.6,4.3,-1.5,High Muffles,HM
2018-01-19 06:00:00,72.74327,0.18393,1.36327,1.64529,271.7,4.4,-1.5,High Muffles,HM
2018-01-19 07:00:00,70.64778,0.30654,2.35047,2.82049,263.2,4.5,-1.6,High Muffles,HM
2018-01-19 08:00:00,66.75617,0.45981,3.5257,4.23074,249.5,3.7,-2.0,High Muffles,HM
2018-01-19 09:00:00,64.11186,0.88897,4.795,6.15807,230.8,3.7,-2.1,High Muffles,HM
2018-01-19 10:00:00,60.27014,1.4101,4.70108,6.86319,220.6,3.9,-1.8,High Muffles,HM
2018-01-19 11:00:00,65.90799,1.19552,4.60702,6.44012,220.9,3.7,-1.6,High Muffles,HM
2018-01-19 12:00:00,67.40477,0.76636,2.86764,4.0427,222.7,3.6,-0.9,High Muffles,HM
2018-01-19 13:00:00,74.19015,0.49047,2.44452,3.19656,219.3,3.2,-1.3,High Muffles,HM
2018-01-19 14:00:00,77.1837,0.36785,2.25646,2.82049,226.9,3.7,-1.0,High Muffles,HM
2018-01-19 15:00:00,76.68477,0.27589,3.38464,3.80766,238.0,4.1,-1.2,High Muffles,HM
2018-01-19 16:00:00,72.94284,0.09196,3.3376,3.47861,245.8,4.2,-1.3,High Muffles,HM
2018-01-19 17:00:00,73.09251,0.24523,3.47865,3.85467,236.3,4.2,-1.3,High Muffles,HM
2018-01-19 18:00:00,68.75187,0.18393,3.47864,3.76065,258.2,3.6,-1.5,High Muffles,HM
2018-01-19 19:00:00,69.64993,0.18393,1.78635,2.06836,272.6,3.8,-1.5,High Muffles,HM
2018-01-19 20:00:00,71.74542,0.18393,1.97438,2.25639,274.6,6.1,-0.8,High Muffles,HM
2018-01-19 21:00:00,67.65423,0.30654,1.4103,1.88033,284.3,6.5,-0.5,High Muffles,HM
2018-01-19 22:00:00,68.20305,0.21458,1.31627,1.64529,279.3,5.0,-0.5,High Muffles,HM
2018-01-19 23:00:00,66.90584,0.27589,1.22226,1.64529,254.1,4.4,-1.2,High Muffles,HM
2018-01-20 00:00:00,64.9933,0.12263,1.44162,1.62965,258.7,2.9,-2.5,High Muffles,HM
2018-01-20 01:00:00,65.59201,0.36789,1.5043,2.0684,261.8,3.5,-2.2,High Muffles,HM
2018-01-20 02:00:00,66.05767,0.18395,1.36327,1.64532,259.9,3.2,-2.2,High Muffles,HM
2018-01-20 03:00:00,66.65638,0.2146,1.26925,1.59831,264.1,2.9,-2.7,High Muffles,HM
2018-01-20 04:00:00,65.80821,0.2146,2.0214,2.35045,257.3,3.1,-2.9,High Muffles,HM
2018-01-20 05:00:00,61.76692,0.33724,2.44448,2.96157,255.7,2.8,-3.2,High Muffles,HM
2018-01-20 06:00:00,61.06842,0.30658,2.58551,3.05559,269.9,3.2,-3.1,High Muffles,HM
2018-01-20 07:00:00,54.13336,0.33724,5.21802,5.7351,287.4,3.6,-2.7,High Muffles,HM
2018-01-20 08:00:00,48.09637,0.52118,3.80775,4.60689,298.1,3.8,-2.3,High Muffles,HM
2018-01-20 09:00:00,45.45207,0.52118,2.20944,3.00858,307.6,4.0,-1.1,High Muffles,HM
2018-01-20 10:00:00,49.99229,0.73579,2.63253,3.76072,318.8,4.2,0.7,High Muffles,HM
2018-01-20 11:00:00,46.44992,0.70513,3.0086,4.08979,322.1,4.0,2.1,High Muffles,HM
2018-01-20 12:00:00,54.98154,0.61316,2.44449,3.38465,318.2,4.1,2.5,High Muffles,HM
2018-01-20 13:00:00,58.5738,0.55184,1.92739,2.77353,318.4,4.2,2.6,High Muffles,HM
2018-01-20 14:00:00,65.45896,0.70513,5.73513,6.81631,314.1,3.8,2.0,High Muffles,HM
2018-01-20 15:00:00,60.71917,0.49053,18.05149,18.80362,309.4,3.9,0.7,High Muffles,HM
2018-01-20 16:00:00,50.44132,0.30658,11.14115,11.61124,316.2,4.7,0.0,High Muffles,HM
2018-01-20 17:00:00,61.31788,0.2146,6.39324,6.72229,318.2,5.3,-0.3,High Muffles,HM
2018-01-20 18:00:00,61.96649,0.33724,17.76943,18.28652,321.5,5.8,-0.5,High Muffles,HM
2018-01-20 19:00:00,46.00089,0.27592,16.64121,17.06428,323.6,5.8,-0.7,High Muffles,HM
2018-01-20 20:00:00,53.53465,0.30658,9.8249,10.29498,324.7,5.5,-1.0,High Muffles,HM
2018-01-20 21:00:00,60.5695,0.27592,8.93173,9.3548,326.2,5.2,-1.2,High Muffles,HM
2018-01-20 22:00:00,63.2138,0.33724,9.58986,10.10695,328.0,5.0,-1.4,High Muffles,HM
2018-01-20 23:00:00,60.86885,0.2146,3.33765,3.66671,325.7,4.7,-1.6,High Muffles,HM
2018-01-21 00:00:00,70.64778,0.36794,2.63251,3.19668,316.9,4.1,-3.8,High Muffles,HM
2018-01-21 01:00:00,70.78083,0.32706,3.322,3.82347,323.7,4.0,-3.7,High Muffles,HM
2018-01-21 02:00:00,72.89294,0.24529,2.53851,2.91461,316.5,4.1,-3.6,High Muffles,HM
2018-01-21 03:00:00,69.10111,0.27595,2.77355,3.19668,323.4,3.8,-3.6,High Muffles,HM
2018-01-21 04:00:00,63.31358,0.33728,1.26923,1.78638,331.8,3.4,-3.6,High Muffles,HM
2018-01-21 05:00:00,71.79531,0.33728,1.64531,2.16246,336.5,2.8,-3.9,High Muffles,HM
2018-01-21 06:00:00,74.14026,0.30661,0.56408,1.03422,326.5,1.9,-3.6,High Muffles,HM
2018-01-21 07:00:00,73.64133,0.27595,1.5513,1.97442,332.4,0.6,-4.2,High Muffles,HM
2018-01-21 08:00:00,62.81466,0.3986,1.83334,2.44452,334.4,0.4,-4.8,High Muffles,HM
2018-01-21 09:00:00,64.61079,0.82786,6.11119,7.38056,153.6,0.3,-4.6,High Muffles,HM
2018-01-21 10:00:00,54.73207,1.59439,10.342,12.7867,170.6,1.9,-3.6,High Muffles,HM
2018-01-21 11:00:00,52.83616,1.65572,11.23517,13.7739,183.8,3.7,-2.2,High Muffles,HM
2018-01-21 12:00:00,45.2525,1.16513,12.55151,14.33802,193.3,5.3,-1.2,High Muffles,HM
2018-01-21 13:00:00,51.04003,0.49058,7.47452,8.22674,180.1,5.9,-0.7,High Muffles,HM
2018-01-21 14:00:00,65.70842,0.21463,4.51293,4.84202,173.6,7.1,-0.5,High Muffles,HM
2018-01-21 15:00:00,69.40047,0.21463,3.52572,3.85481,178.8,7.9,-0.2,High Muffles,HM
2018-01-21 16:00:00,67.40477,0.18397,5.21808,5.50016,175.3,8.4,-0.2,High Muffles,HM
2018-01-21 17:00:00,63.66283,0.27595,6.48734,6.91046,179.2,8.4,0.1,High Muffles,HM
2018-01-21 18:00:00,58.07487,0.15331,8.83785,9.07291,189.3,8.6,0.2,High Muffles,HM
2018-01-21 19:00:00,50.39143,0.33728,11.04729,11.56444,189.4,6.5,0.7,High Muffles,HM
2018-01-21 20:00:00,43.85551,0.36794,11.61141,12.17557,202.9,5.7,1.1,High Muffles,HM
2018-01-21 21:00:00,40.16346,0.21463,13.25677,13.58587,223.5,5.1,0.9,High Muffles,HM
2018-01-21 22:00:00,34.22626,0.27595,15.27819,15.70131,250.2,3.8,1.1,High Muffles,HM
2018-01-21 23:00:00,29.43658,0.45992,16.92351,17.62872,279.9,4.0,3.1,High Muffles,HM
2018-01-22 00:00:00,28.07285,0.6133,9.84076,10.78114,285.7,4.2,2.7,High Muffles,HM
2018-01-22 01:00:00,50.42469,0.20443,4.82639,5.13985,292.7,6.2,3.5,High Muffles,HM
2018-01-22 02:00:00,59.12261,0.18399,2.30348,2.58559,277.9,4.3,2.8,High Muffles,HM
2018-01-22 03:00:00,74.58929,0.27599,2.35046,2.77364,260.6,4.2,1.9,High Muffles,HM
2018-01-22 04:00:00,71.1966,0.33732,1.55127,2.06847,266.8,4.5,1.8,High Muffles,HM
2018-01-22 05:00:00,73.04262,0.18399,1.26924,1.55136,268.1,5.2,1.9,High Muffles,HM
2018-01-22 06:00:00,72.84305,0.27599,1.26922,1.69239,277.2,5.6,2.2,High Muffles,HM
2018-01-22 07:00:00,73.04262,0.42931,1.83331,2.49157,277.3,6.0,2.4,High Muffles,HM
2018-01-22 08:00:00,74.88864,0.39865,2.35043,2.96168,280.7,6.4,2.7,High Muffles,HM
2018-01-22 09:00:00,72.44391,0.55197,2.86751,3.71385,280.1,7.0,3.2,High Muffles,HM
2018-01-22 10:00:00,70.548,0.64397,2.86749,3.85489,279.4,8.0,3.9,High Muffles,HM
