date,O3,site,code
2018-06-13 10:00:00,54.93164,High Muffles,HM
2018-06-13 11:00:00,60.15788,High Muffles,HM
2018-06-13 12:00:00,65.76455,High Muffles,HM
2018-06-13 13:00:00,71.20283,High Muffles,HM
2018-06-13 14:00:00,75.28155,High Muffles,HM
2018-06-13 15:00:00,77.25854,High Muffles,HM
2018-06-13 16:00:00,78.16284,High Muffles,HM
2018-06-13 17:00:00,79.09209,High Muffles,HM
2018-06-13 18:00:00,79.50994,High Muffles,HM
2018-06-13 19:00:00,79.248,High Muffles,HM
2018-06-13 20:00:00,78.2751,High Muffles,HM
2018-06-13 21:00:00,76.71596,High Muffles,HM
2018-06-13 22:00:00,74.77639,High Muffles,HM
2018-06-13 23:00:00,71.47724,High Muffles,HM
2018-06-14 00:00:00,68.19265,High Muffles,HM
2018-06-14 01:00:00,64.511,High Muffles,HM
2018-06-14 02:00:00,61.41143,High Muffles,HM
2018-06-14 03:00:00,58.76089,High Muffles,HM
2018-06-14 04:00:00,56.55315,High Muffles,HM
2018-06-14 05:00:00,54.35788,High Muffles,HM
2018-06-14 06:00:00,52.0067,High Muffles,HM
2018-06-14 07:00:00,50.5411,High Muffles,HM
2018-06-14 08:00:00,51.73644,High Muffles,HM
2018-06-14 09:00:00,54.42024,High Muffles,HM
2018-06-14 10:00:00,56.6467,High Muffles,HM
2018-06-14 11:00:00,58.31186,High Muffles,HM
2018-06-14 12:00:00,60.0581,High Muffles,HM
2018-06-14 13:00:00,62.67122,High Muffles,HM
2018-06-14 14:00:00,65.95788,High Muffles,HM
2018-06-14 15:00:00,69.77466,High Muffles,HM
2018-06-14 16:00:00,71.17789,High Muffles,HM
2018-06-14 17:00:00,71.63316,High Muffles,HM
2018-06-14 18:00:00,72.13208,High Muffles,HM
2018-06-14 19:00:00,72.78069,High Muffles,HM
2018-06-14 20:00:00,73.16735,High Muffles,HM
2018-06-14 21:00:00,72.61853,High Muffles,HM
2018-06-14 22:00:00,71.55208,High Muffles,HM
2018-06-14 23:00:00,70.02412,High Muffles,HM
2018-06-15 00:00:00,68.48161,High Muffles,HM
2018-06-15 01:00:00,65.84978,High Muffles,HM
2018-06-15 02:00:00,63.06828,High Muffles,HM
2018-06-15 03:00:00,60.1558,High Muffles,HM
2018-06-15 04:00:00,57.38677,High Muffles,HM
2018-06-15 05:00:00,53.97537,High Muffles,HM
2018-06-15 06:00:00,50.93193,High Muffles,HM
2018-06-15 07:00:00,48.13171,High Muffles,HM
2018-06-15 08:00:00,45.70153,High Muffles,HM
2018-06-15 09:00:00,45.75766,High Muffles,HM
2018-06-15 10:00:00,46.4811,High Muffles,HM
2018-06-15 11:00:00,48.2211,High Muffles,HM
2018-06-15 12:00:00,49.93616,High Muffles,HM
2018-06-15 13:00:00,52.8611,High Muffles,HM
2018-06-15 14:00:00,55.64261,High Muffles,HM
2018-06-15 15:00:00,58.20584,High Muffles,HM
2018-06-15 16:00:00,60.48218,High Muffles,HM
2018-06-15 17:00:00,61.44261,High Muffles,HM
2018-06-15 18:00:00,62.27831,High Muffles,HM
2018-06-15 19:00:00,61.55487,High Muffles,HM
2018-06-15 20:00:00,60.46347,High Muffles,HM
2018-06-15 21:00:00,58.18713,High Muffles,HM
2018-06-15 22:00:00,56.99594,High Muffles,HM
2018-06-15 23:00:00,56.11035,High Muffles,HM
2018-06-16 00:00:00,54.48469,High Muffles,HM
2018-06-16 01:00:00,52.79458,High Muffles,HM
2018-06-16 02:00:00,51.57221,High Muffles,HM
2018-06-16 03:00:00,51.45372,High Muffles,HM
2018-06-16 04:00:00,51.54727,High Muffles,HM
2018-06-16 05:00:00,52.46404,High Muffles,HM
2018-06-16 06:00:00,51.38512,High Muffles,HM
2018-06-16 07:00:00,48.81565,High Muffles,HM
2018-06-16 08:00:00,47.20454,High Muffles,HM
2018-06-16 09:00:00,46.10691,High Muffles,HM
2018-06-16 10:00:00,45.48949,High Muffles,HM
2018-06-16 11:00:00,45.52067,High Muffles,HM
2018-06-16 12:00:00,46.28777,High Muffles,HM
2018-06-16 13:00:00,47.1983,High Muffles,HM
2018-06-16 14:00:00,48.74497,High Muffles,HM
2018-06-16 15:00:00,51.90691,High Muffles,HM
2018-06-16 16:00:00,54.73207,High Muffles,HM
2018-06-16 17:00:00,57.60713,High Muffles,HM
2018-06-16 18:00:00,59.48433,High Muffles,HM
2018-06-16 19:00:00,60.63186,High Muffles,HM
2018-06-16 20:00:00,60.72541,High Muffles,HM
2018-06-16 21:00:00,60.99358,High Muffles,HM
2018-06-16 22:00:00,60.96864,High Muffles,HM
2018-06-16 23:00:00,59.78992,High Muffles,HM
2018-06-17 00:00:00,59.19122,High Muffles,HM
2018-06-17 01:00:00,57.04792,High Muffles,HM
2018-06-17 02:00:00,54.66555,High Muffles,HM
2018-06-17 03:00:00,51.64705,High Muffles,HM
2018-06-17 04:00:00,48.67221,High Muffles,HM
2018-06-17 05:00:00,45.52898,High Muffles,HM
2018-06-17 06:00:00,42.87221,High Muffles,HM
2018-06-17 07:00:00,41.94296,High Muffles,HM
2018-06-17 08:00:00,41.50017,High Muffles,HM
2018-06-17 09:00:00,42.87637,High Muffles,HM
2018-06-17 10:00:00,44.70992,High Muffles,HM
2018-06-17 11:00:00,47.67852,High Muffles,HM
2018-06-17 12:00:00,52.71766,High Muffles,HM
2018-06-17 13:00:00,57.24541,High Muffles,HM
2018-06-17 14:00:00,61.41143,High Muffles,HM
2018-06-17 15:00:00,64.91014,High Muffles,HM
2018-06-17 16:00:00,67.08047,High Muffles,HM
2018-06-17 17:00:00,67.41724,High Muffles,HM
2018-06-17 18:00:00,66.90584,High Muffles,HM
2018-06-17 19:00:00,65.82068,High Muffles,HM
2018-06-17 20:00:00,62.32821,High Muffles,HM
2018-06-17 21:00:00,58.54885,High Muffles,HM
2018-06-17 22:00:00,54.52003,High Muffles,HM
2018-06-17 23:00:00,49.7553,High Muffles,HM
2018-06-18 00:00:00,45.11737,High Muffles,HM
2018-06-18 01:00:00,43.44597,High Muffles,HM
2018-06-18 02:00:00,42.72253,High Muffles,HM
2018-06-18 03:00:00,41.45027,High Muffles,HM
2018-06-18 04:00:00,41.74339,High Muffles,HM
2018-06-18 05:00:00,42.96576,High Muffles,HM
2018-06-18 06:00:00,45.35436,High Muffles,HM
2018-06-18 07:00:00,49.95071,High Muffles,HM
2018-06-18 08:00:00,54.95035,High Muffles,HM
2018-06-18 09:00:00,58.24949,High Muffles,HM
2018-06-18 10:00:00,61.52993,High Muffles,HM
2018-06-18 11:00:00,65.8581,High Muffles,HM
2018-06-18 12:00:00,68.70197,High Muffles,HM
2018-06-18 13:00:00,70.92219,High Muffles,HM
2018-06-18 14:00:00,72.80563,High Muffles,HM
2018-06-18 15:00:00,73.28585,High Muffles,HM
2018-06-18 16:00:00,73.62262,High Muffles,HM
2018-06-18 17:00:00,73.62886,High Muffles,HM
2018-06-18 18:00:00,72.18821,High Muffles,HM
2018-06-18 19:00:00,69.67488,High Muffles,HM
2018-06-18 20:00:00,67.32369,High Muffles,HM
2018-06-18 21:00:00,64.72928,High Muffles,HM
2018-06-18 22:00:00,61.00606,High Muffles,HM
2018-06-18 23:00:00,56.47831,High Muffles,HM
2018-06-19 00:00:00,53.20412,High Muffles,HM
2018-06-19 01:00:00,51.32067,High Muffles,HM
2018-06-19 02:00:00,50.30411,High Muffles,HM
2018-06-19 03:00:00,48.57659,High Muffles,HM
2018-06-19 04:00:00,47.74089,High Muffles,HM
2018-06-19 05:00:00,48.26476,High Muffles,HM
2018-06-19 06:00:00,50.591,High Muffles,HM
2018-06-19 07:00:00,53.91508,High Muffles,HM
2018-06-19 08:00:00,56.19766,High Muffles,HM
2018-06-19 09:00:00,57.81917,High Muffles,HM
2018-06-19 10:00:00,60.15165,High Muffles,HM
2018-06-19 11:00:00,64.32391,High Muffles,HM
2018-06-19 12:00:00,68.8766,High Muffles,HM
2018-06-19 13:00:00,73.16111,High Muffles,HM
2018-06-19 14:00:00,76.25445,High Muffles,HM
2018-06-19 15:00:00,76.6723,High Muffles,HM
2018-06-19 16:00:00,75.49983,High Muffles,HM
2018-06-19 17:00:00,72.63101,High Muffles,HM
2018-06-19 18:00:00,68.53359,High Muffles,HM
2018-06-19 19:00:00,63.351,High Muffles,HM
2018-06-19 20:00:00,56.64046,High Muffles,HM
2018-06-19 21:00:00,48.83852,High Muffles,HM
2018-06-19 22:00:00,41.45443,High Muffles,HM
2018-06-19 23:00:00,36.33421,High Muffles,HM
2018-06-20 00:00:00,32.58812,High Muffles,HM
2018-06-20 01:00:00,30.00202,High Muffles,HM
2018-06-20 02:00:00,28.10611,High Muffles,HM
2018-06-20 03:00:00,26.77148,High Muffles,HM
2018-06-20 04:00:00,26.32869,High Muffles,HM
2018-06-20 05:00:00,26.40976,High Muffles,HM
2018-06-20 06:00:00,26.24761,High Muffles,HM
2018-06-20 07:00:00,25.6988,High Muffles,HM
2018-06-20 08:00:00,24.76123,High Muffles,HM
2018-06-20 09:00:00,24.42862,High Muffles,HM
2018-06-20 10:00:00,24.69055,High Muffles,HM
2018-06-20 11:00:00,25.6198,High Muffles,HM
2018-06-20 12:00:00,26.60518,High Muffles,HM
2018-06-20 13:00:00,30.39077,High Muffles,HM
2018-06-20 14:00:00,36.20948,High Muffles,HM
2018-06-20 15:00:00,42.29637,High Muffles,HM
2018-06-20 16:00:00,48.67013,High Muffles,HM
2018-06-20 17:00:00,53.92132,High Muffles,HM
2018-06-20 18:00:00,57.97508,High Muffles,HM
2018-06-20 19:00:00,60.55702,High Muffles,HM
2018-06-20 20:00:00,63.46326,High Muffles,HM
2018-06-20 21:00:00,63.51315,High Muffles,HM
2018-06-20 22:00:00,62.1224,High Muffles,HM
2018-06-20 23:00:00,60.69423,High Muffles,HM
2018-06-21 00:00:00,58.99996,High Muffles,HM
2018-06-21 01:00:00,57.51566,High Muffles,HM
2018-06-21 02:00:00,56.76727,High Muffles,HM
2018-06-21 03:00:00,57.25996,High Muffles,HM
2018-06-21 04:00:00,57.31609,High Muffles,HM
2018-06-21 05:00:00,57.35974,High Muffles,HM
2018-06-21 06:00:00,57.27867,High Muffles,HM
2018-06-21 07:00:00,57.67781,High Muffles,HM
2018-06-21 08:00:00,58.51143,High Muffles,HM
2018-06-21 09:00:00,59.67767,High Muffles,HM
2018-06-21 10:00:00,60.98734,High Muffles,HM
2018-06-21 11:00:00,62.19724,High Muffles,HM
2018-06-21 12:00:00,63.65036,High Muffles,HM
2018-06-21 13:00:00,65.50262,High Muffles,HM
2018-06-21 14:00:00,67.47337,High Muffles,HM
2018-06-21 15:00:00,69.10735,High Muffles,HM
2018-06-21 16:00:00,70.48563,High Muffles,HM
2018-06-21 17:00:00,71.60197,High Muffles,HM
2018-06-21 18:00:00,72.18821,High Muffles,HM
2018-06-21 19:00:00,72.11961,High Muffles,HM
2018-06-21 20:00:00,71.43359,High Muffles,HM
2018-06-21 21:00:00,70.40455,High Muffles,HM
2018-06-21 22:00:00,68.55853,High Muffles,HM
2018-06-21 23:00:00,65.80821,High Muffles,HM
2018-06-22 00:00:00,63.07244,High Muffles,HM
2018-06-22 01:00:00,60.27846,High Muffles,HM
2018-06-22 02:00:00,57.69652,High Muffles,HM
2018-06-22 03:00:00,55.64469,High Muffles,HM
2018-06-22 04:00:00,54.44103,High Muffles,HM
2018-06-22 05:00:00,53.63652,High Muffles,HM
2018-06-22 06:00:00,53.90469,High Muffles,HM
2018-06-22 07:00:00,55.62598,High Muffles,HM
2018-06-22 08:00:00,57.76304,High Muffles,HM
2018-06-22 09:00:00,60.04562,High Muffles,HM
2018-06-22 10:00:00,62.73982,High Muffles,HM
2018-06-22 11:00:00,65.43401,High Muffles,HM
2018-06-22 12:00:00,68.02219,High Muffles,HM
2018-06-22 13:00:00,71.24649,High Muffles,HM
2018-06-22 14:00:00,73.21101,High Muffles,HM
2018-06-22 15:00:00,74.62047,High Muffles,HM
2018-06-22 16:00:00,75.6994,High Muffles,HM
2018-06-22 17:00:00,76.42284,High Muffles,HM
2018-06-22 18:00:00,76.39789,High Muffles,HM
2018-06-22 19:00:00,75.54972,High Muffles,HM
2018-06-22 20:00:00,73.81595,High Muffles,HM
2018-06-22 21:00:00,71.10305,High Muffles,HM
2018-06-22 22:00:00,68.97638,High Muffles,HM
2018-06-22 23:00:00,66.14498,High Muffles,HM
2018-06-23 00:00:00,63.76885,High Muffles,HM
2018-06-23 01:00:00,61.19939,High Muffles,HM
2018-06-23 02:00:00,59.50928,High Muffles,HM
2018-06-23 03:00:00,58.95422,High Muffles,HM
2018-06-23 04:00:00,58.43659,High Muffles,HM
2018-06-23 05:00:00,57.32648,High Muffles,HM
2018-06-23 06:00:00,55.96068,High Muffles,HM
2018-06-23 07:00:00,55.49917,High Muffles,HM
2018-06-23 08:00:00,54.8568,High Muffles,HM
2018-06-23 09:00:00,55.21852,High Muffles,HM
2018-06-23 10:00:00,55.9482,High Muffles,HM
2018-06-23 11:00:00,56.5781,High Muffles,HM
2018-06-23 12:00:00,58.43659,High Muffles,HM
2018-06-23 13:00:00,61.44261,High Muffles,HM
2018-06-23 14:00:00,64.46735,High Muffles,HM
2018-06-23 15:00:00,67.06799,High Muffles,HM
2018-06-23 16:00:00,70.07402,High Muffles,HM
2018-06-23 17:00:00,71.57079,High Muffles,HM
2018-06-23 18:00:00,72.59982,High Muffles,HM
2018-06-23 19:00:00,73.48542,High Muffles,HM
2018-06-23 20:00:00,71.02197,High Muffles,HM
2018-06-23 21:00:00,67.24262,High Muffles,HM
2018-06-23 22:00:00,64.39251,High Muffles,HM
2018-06-23 23:00:00,61.58606,High Muffles,HM
2018-06-24 00:00:00,58.34096,High Muffles,HM
2018-06-24 01:00:00,56.07501,High Muffles,HM
2018-06-24 02:00:00,52.77587,High Muffles,HM
2018-06-24 03:00:00,49.27716,High Muffles,HM
2018-06-24 04:00:00,48.76576,High Muffles,HM
2018-06-24 05:00:00,48.51006,High Muffles,HM
2018-06-24 06:00:00,48.46641,High Muffles,HM
2018-06-24 07:00:00,48.9591,High Muffles,HM
2018-06-24 08:00:00,49.06096,High Muffles,HM
2018-06-24 09:00:00,50.51616,High Muffles,HM
2018-06-24 10:00:00,53.83401,High Muffles,HM
2018-06-24 11:00:00,57.46992,High Muffles,HM
2018-06-24 12:00:00,60.78778,High Muffles,HM
2018-06-24 13:00:00,65.19079,High Muffles,HM
2018-06-24 14:00:00,69.37552,High Muffles,HM
2018-06-24 15:00:00,73.5166,High Muffles,HM
2018-06-24 16:00:00,79.47252,High Muffles,HM
2018-06-24 17:00:00,85.24757,High Muffles,HM
2018-06-24 18:00:00,90.14328,High Muffles,HM
2018-06-24 19:00:00,91.72112,High Muffles,HM
2018-06-24 20:00:00,92.8936,High Muffles,HM
2018-06-24 21:00:00,92.25123,High Muffles,HM
2018-06-24 22:00:00,91.0351,High Muffles,HM
2018-06-24 23:00:00,89.53833,High Muffles,HM
2018-06-25 00:00:00,86.17474,High Muffles,HM
2018-06-25 01:00:00,82.17918,High Muffles,HM
2018-06-25 02:00:00,77.50176,High Muffles,HM
2018-06-25 03:00:00,76.54757,High Muffles,HM
2018-06-25 04:00:00,75.53724,High Muffles,HM
2018-06-25 05:00:00,77.1837,High Muffles,HM
2018-06-25 06:00:00,79.68456,High Muffles,HM
2018-06-25 07:00:00,82.24779,High Muffles,HM
2018-06-25 08:00:00,85.79223,High Muffles,HM
2018-06-25 09:00:00,90.60478,High Muffles,HM
2018-06-25 10:00:00,95.89962,High Muffles,HM
2018-06-25 11:00:00,99.785,High Muffles,HM
2018-06-25 12:00:00,103.67038,High Muffles,HM
2018-06-25 13:00:00,105.75339,High Muffles,HM
2018-06-25 14:00:00,106.71382,High Muffles,HM
2018-06-25 15:00:00,108.19189,High Muffles,HM
2018-06-25 16:00:00,108.59103,High Muffles,HM
2018-06-25 17:00:00,106.92586,High Muffles,HM
2018-06-25 18:00:00,104.44371,High Muffles,HM
2018-06-25 19:00:00,102.63511,High Muffles,HM
2018-06-25 20:00:00,101.44393,High Muffles,HM
2018-06-25 21:00:00,100.15919,High Muffles,HM
2018-06-25 22:00:00,99.11145,High Muffles,HM
2018-06-25 23:00:00,97.18435,High Muffles,HM
2018-06-26 00:00:00,96.01812,High Muffles,HM
2018-06-26 01:00:00,95.14084,High Muffles,HM
2018-06-26 02:00:00,94.76041,High Muffles,HM
2018-06-26 03:00:00,93.91847,High Muffles,HM
2018-06-26 04:00:00,92.31568,High Muffles,HM
2018-06-26 05:00:00,90.07675,High Muffles,HM
2018-06-26 06:00:00,88.31804,High Muffles,HM
2018-06-26 07:00:00,88.18084,High Muffles,HM
2018-06-26 08:00:00,84.83804,High Muffles,HM
2018-06-26 09:00:00,83.95037,High Muffles,HM
2018-06-26 10:00:00,84.2622,High Muffles,HM
2018-06-26 11:00:00,84.74865,High Muffles,HM
2018-06-26 12:00:00,85.90865,High Muffles,HM
2018-06-26 13:00:00,88.85231,High Muffles,HM
2018-06-26 14:00:00,91.98306,High Muffles,HM
2018-06-26 15:00:00,93.99747,High Muffles,HM
2018-06-26 16:00:00,98.5564,High Muffles,HM
2018-06-26 17:00:00,100.30887,High Muffles,HM
2018-06-26 18:00:00,101.51253,High Muffles,HM
2018-06-26 19:00:00,103.45834,High Muffles,HM
2018-06-26 20:00:00,103.83877,High Muffles,HM
2018-06-26 21:00:00,103.40221,High Muffles,HM
2018-06-26 22:00:00,102.3607,High Muffles,HM
2018-06-26 23:00:00,101.5936,High Muffles,HM
2018-06-27 00:00:00,101.27554,High Muffles,HM
2018-06-27 01:00:00,101.54163,High Muffles,HM
2018-06-27 02:00:00,101.54787,High Muffles,HM
2018-06-27 03:00:00,98.2612,High Muffles,HM
2018-06-27 04:00:00,95.51088,High Muffles,HM
2018-06-27 05:00:00,89.44894,High Muffles,HM
2018-06-27 06:00:00,80.6242,High Muffles,HM
2018-06-27 07:00:00,72.09258,High Muffles,HM
2018-06-27 08:00:00,64.12849,High Muffles,HM
2018-06-27 09:00:00,56.64046,High Muffles,HM
2018-06-27 10:00:00,50.52239,High Muffles,HM
2018-06-27 11:00:00,49.78024,High Muffles,HM
2018-06-27 12:00:00,53.15422,High Muffles,HM
2018-06-27 13:00:00,60.72541,High Muffles,HM
2018-06-27 14:00:00,72.288,High Muffles,HM
2018-06-27 15:00:00,84.1437,High Muffles,HM
2018-06-27 16:00:00,97.63339,High Muffles,HM
2018-06-27 17:00:00,107.70543,High Muffles,HM
2018-06-27 18:00:00,113.81727,High Muffles,HM
2018-06-27 19:00:00,116.47404,High Muffles,HM
2018-06-27 20:00:00,112.95662,High Muffles,HM
2018-06-27 21:00:00,108.07963,High Muffles,HM
2018-06-27 22:00:00,101.43145,High Muffles,HM
2018-06-27 23:00:00,92.3822,High Muffles,HM
2018-06-28 00:00:00,80.24585,High Muffles,HM
2018-06-28 01:00:00,71.29222,High Muffles,HM
2018-06-28 02:00:00,63.53394,High Muffles,HM
2018-06-28 03:00:00,56.76103,High Muffles,HM
2018-06-28 04:00:00,52.90684,High Muffles,HM
2018-06-28 05:00:00,49.82598,High Muffles,HM
2018-06-28 06:00:00,48.1234,High Muffles,HM
2018-06-28 07:00:00,49.00899,High Muffles,HM
2018-06-28 08:00:00,50.33738,High Muffles,HM
2018-06-28 09:00:00,53.39745,High Muffles,HM
2018-06-28 10:00:00,60.04562,High Muffles,HM
2018-06-28 11:00:00,66.76864,High Muffles,HM
2018-06-28 12:00:00,73.09251,High Muffles,HM
2018-06-28 13:00:00,79.85918,High Muffles,HM
2018-06-28 14:00:00,85.60306,High Muffles,HM
2018-06-28 15:00:00,88.57166,High Muffles,HM
2018-06-28 16:00:00,91.64629,High Muffles,HM
2018-06-28 17:00:00,92.71898,High Muffles,HM
2018-06-28 18:00:00,91.02263,High Muffles,HM
2018-06-28 19:00:00,89.05811,High Muffles,HM
2018-06-28 20:00:00,86.64456,High Muffles,HM
2018-06-28 21:00:00,82.40994,High Muffles,HM
2018-06-28 22:00:00,77.8323,High Muffles,HM
2018-06-28 23:00:00,74.47703,High Muffles,HM
2018-06-29 00:00:00,70.47316,High Muffles,HM
2018-06-29 01:00:00,67.22183,High Muffles,HM
2018-06-29 02:00:00,65.57538,High Muffles,HM
2018-06-29 03:00:00,63.92269,High Muffles,HM
2018-06-29 04:00:00,62.31989,High Muffles,HM
2018-06-29 05:00:00,61.80849,High Muffles,HM
2018-06-29 06:00:00,62.22634,High Muffles,HM
2018-06-29 07:00:00,63.20548,High Muffles,HM
2018-06-29 08:00:00,66.66678,High Muffles,HM
2018-06-29 09:00:00,69.76842,High Muffles,HM
2018-06-29 10:00:00,71.93251,High Muffles,HM
2018-06-29 11:00:00,75.26907,High Muffles,HM
2018-06-29 12:00:00,80.38929,High Muffles,HM
2018-06-29 13:00:00,85.22263,High Muffles,HM
2018-06-29 14:00:00,88.72758,High Muffles,HM
2018-06-29 15:00:00,91.24091,High Muffles,HM
2018-06-29 16:00:00,91.58392,High Muffles,HM
2018-06-29 17:00:00,91.36564,High Muffles,HM
2018-06-29 18:00:00,90.93532,High Muffles,HM
2018-06-29 19:00:00,88.63403,High Muffles,HM
2018-06-29 20:00:00,85.1166,High Muffles,HM
2018-06-29 21:00:00,82.05445,High Muffles,HM
2018-06-29 22:00:00,79.97144,High Muffles,HM
2018-06-29 23:00:00,78.61811,High Muffles,HM
2018-06-30 00:00:00,77.38327,High Muffles,HM
2018-06-30 01:00:00,76.52886,High Muffles,HM
2018-06-30 02:00:00,75.98628,High Muffles,HM
2018-06-30 03:00:00,76.27316,High Muffles,HM
2018-06-30 04:00:00,76.79079,High Muffles,HM
2018-06-30 05:00:00,77.41445,High Muffles,HM
2018-06-30 06:00:00,77.85725,High Muffles,HM
2018-06-30 07:00:00,78.26886,High Muffles,HM
2018-06-30 08:00:00,79.06714,High Muffles,HM
2018-06-30 09:00:00,79.98391,High Muffles,HM
2018-06-30 10:00:00,80.65746,High Muffles,HM
2018-06-30 11:00:00,81.66779,High Muffles,HM
2018-06-30 12:00:00,82.60327,High Muffles,HM
2018-06-30 13:00:00,83.76327,High Muffles,HM
2018-06-30 14:00:00,85.19144,High Muffles,HM
2018-06-30 15:00:00,86.08327,High Muffles,HM
2018-06-30 16:00:00,86.60091,High Muffles,HM
2018-06-30 17:00:00,86.87532,High Muffles,HM
2018-06-30 18:00:00,88.33467,High Muffles,HM
2018-06-30 19:00:00,88.92714,High Muffles,HM
2018-06-30 20:00:00,89.80026,High Muffles,HM
2018-06-30 21:00:00,89.63188,High Muffles,HM
2018-06-30 22:00:00,88.67145,High Muffles,HM
2018-06-30 23:00:00,88.80241,High Muffles,HM
2018-07-01 00:00:00,89.73166,High Muffles,HM
2018-07-01 01:00:00,90.11209,High Muffles,HM
2018-07-01 02:00:00,88.56542,High Muffles,HM
2018-07-01 03:00:00,86.92521,High Muffles,HM
2018-07-01 04:00:00,84.91704,High Muffles,HM
2018-07-01 05:00:00,83.32048,High Muffles,HM
2018-07-01 06:00:00,82.70306,High Muffles,HM
2018-07-01 07:00:00,82.11682,High Muffles,HM
2018-07-01 08:00:00,81.81123,High Muffles,HM
2018-07-01 09:00:00,82.65316,High Muffles,HM
2018-07-01 10:00:00,84.45553,High Muffles,HM
2018-07-01 11:00:00,87.49274,High Muffles,HM
2018-07-01 12:00:00,91.35317,High Muffles,HM
2018-07-01 13:00:00,96.01188,High Muffles,HM
2018-07-01 14:00:00,100.10306,High Muffles,HM
2018-07-01 15:00:00,103.30242,High Muffles,HM
2018-07-01 16:00:00,105.76586,High Muffles,HM
2018-07-01 17:00:00,107.46221,High Muffles,HM
2018-07-01 18:00:00,108.64716,High Muffles,HM
2018-07-01 19:00:00,108.72823,High Muffles,HM
2018-07-01 20:00:00,108.04844,High Muffles,HM
2018-07-01 21:00:00,106.85103,High Muffles,HM
2018-07-01 22:00:00,105.64737,High Muffles,HM
2018-07-01 23:00:00,104.40629,High Muffles,HM
2018-07-02 00:00:00,102.53117,High Muffles,HM
2018-07-02 01:00:00,99.99288,High Muffles,HM
2018-07-02 02:00:00,97.84127,High Muffles,HM
2018-07-02 03:00:00,95.96407,High Muffles,HM
2018-07-02 04:00:00,94.27396,High Muffles,HM
2018-07-02 05:00:00,92.17224,High Muffles,HM
2018-07-02 06:00:00,89.95826,High Muffles,HM
2018-07-02 07:00:00,87.61955,High Muffles,HM
2018-07-02 08:00:00,87.19338,High Muffles,HM
2018-07-02 09:00:00,88.26607,High Muffles,HM
2018-07-02 10:00:00,89.68801,High Muffles,HM
2018-07-02 11:00:00,91.37811,High Muffles,HM
2018-07-02 12:00:00,92.96844,High Muffles,HM
2018-07-02 13:00:00,94.96414,High Muffles,HM
2018-07-02 14:00:00,97.25919,High Muffles,HM
2018-07-02 15:00:00,99.8536,High Muffles,HM
2018-07-02 16:00:00,100.64565,High Muffles,HM
2018-07-02 17:00:00,100.56457,High Muffles,HM
2018-07-02 18:00:00,100.00328,High Muffles,HM
2018-07-02 19:00:00,99.04909,High Muffles,HM
2018-07-02 20:00:00,97.12199,High Muffles,HM
2018-07-02 21:00:00,94.9579,High Muffles,HM
2018-07-02 22:00:00,93.04951,High Muffles,HM
2018-07-02 23:00:00,91.40306,High Muffles,HM
2018-07-03 00:00:00,90.347,High Muffles,HM
2018-07-03 01:00:00,88.59037,High Muffles,HM
2018-07-03 02:00:00,87.51768,High Muffles,HM
2018-07-03 03:00:00,87.12478,High Muffles,HM
2018-07-03 04:00:00,87.09983,High Muffles,HM
2018-07-03 05:00:00,86.87532,High Muffles,HM
2018-07-03 06:00:00,87.00005,High Muffles,HM
2018-07-03 07:00:00,87.46779,High Muffles,HM
2018-07-03 08:00:00,87.80041,High Muffles,HM
2018-07-03 09:00:00,88.528,High Muffles,HM
2018-07-03 10:00:00,88.04779,High Muffles,HM
2018-07-03 11:00:00,87.09983,High Muffles,HM
2018-07-03 12:00:00,87.14349,High Muffles,HM
2018-07-03 13:00:00,87.30564,High Muffles,HM
2018-07-03 14:00:00,86.48241,High Muffles,HM
2018-07-03 15:00:00,85.95854,High Muffles,HM
2018-07-03 16:00:00,85.47833,High Muffles,HM
2018-07-03 17:00:00,84.63639,High Muffles,HM
2018-07-03 18:00:00,84.74865,High Muffles,HM
2018-07-03 19:00:00,84.77359,High Muffles,HM
2018-07-03 20:00:00,82.97746,High Muffles,HM
2018-07-03 21:00:00,80.02133,High Muffles,HM
2018-07-03 22:00:00,76.80327,High Muffles,HM
2018-07-03 23:00:00,72.36284,High Muffles,HM
2018-07-04 00:00:00,65.59201,High Muffles,HM
2018-07-04 01:00:00,60.44268,High Muffles,HM
2018-07-04 02:00:00,55.81516,High Muffles,HM
2018-07-04 03:00:00,51.58677,High Muffles,HM
2018-07-04 04:00:00,49.41644,High Muffles,HM
2018-07-04 05:00:00,48.95494,High Muffles,HM
2018-07-04 06:00:00,48.89881,High Muffles,HM
2018-07-04 07:00:00,48.97988,High Muffles,HM
2018-07-04 08:00:00,51.24791,High Muffles,HM
2018-07-04 09:00:00,52.44325,High Muffles,HM
2018-07-04 10:00:00,52.51186,High Muffles,HM
2018-07-04 11:00:00,52.26239,High Muffles,HM
2018-07-04 12:00:00,51.32067,High Muffles,HM
2018-07-04 13:00:00,50.14196,High Muffles,HM
2018-07-04 14:00:00,49.34368,High Muffles,HM
2018-07-04 15:00:00,49.18153,High Muffles,HM
2018-07-04 16:00:00,49.73659,High Muffles,HM
2018-07-04 17:00:00,50.77809,High Muffles,HM
2018-07-04 18:00:00,51.78218,High Muffles,HM
2018-07-04 19:00:00,52.22498,High Muffles,HM
2018-07-04 20:00:00,52.09401,High Muffles,HM
2018-07-04 21:00:00,51.63874,High Muffles,HM
2018-07-04 22:00:00,49.66798,High Muffles,HM
2018-07-04 23:00:00,47.37293,High Muffles,HM
